DATEPRD,NPD_WELL_BORE_CODE,NPD_WELL_BORE_NAME,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_GAS_VOL,BORE_WAT_VOL,Injection Hours F-4,Water Injection F-4,Injection Hours F-5,Water Injection F-5,Total Water Injection,BORE_OIL_VOL
26-Dec-14,5599,15/9-F-12,0,0,0,136.976,2.709,1.15102,136.976,8.375,107.306,0,0,0,0,24,5834,5834,0
27-Dec-14,5599,15/9-F-12,0,0,0,137.153,2.685,1.17145,137.153,7.575,107.507,0,0,0,0,24,5910,5910,0
28-Dec-14,5599,15/9-F-12,0,0,0,137.311,2.672,1.1494,137.311,8.127,107.647,0,0,0,0,24,5932,5932,0
29-Dec-14,5599,15/9-F-12,0,0,0,135.674,2.666,1.14671,135.674,10.103,105.591,0,0,0,0,10.39,2504,2504,0
30-Dec-14,5599,15/9-F-12,0,0,0,124.687,2.672,1.15106,124.687,9.288,95.049,0,0,0,0,0,0,0,0
31-Dec-14,5599,15/9-F-12,0,0,0,124.492,2.654,1.14137,124.492,9.391,94.871,0,0,0,0,12.78,3374,3374,0
01-Jan-15,5599,15/9-F-12,9.5,0,0,109.868,3.872,7.94478,109.868,31.805,81.108,2667,252,9.5,914,24,5369,6283,15
02-Jan-15,5599,15/9-F-12,24,0,0,90.647,10.668,26.50163,90.647,52.857,61.728,117688,226,24,2647,24,4034,6681,783
03-Jan-15,5599,15/9-F-12,24,0,0,85.895,22.577,27.8686,85.895,62.629,56.701,141239,238,24,2938,24,3814,6752,871
04-Jan-15,5599,15/9-F-12,24,0,0,83.78,24.382,27.86356,83.78,63.089,54.825,125297,238,24,2881,24,3917,6798,855
05-Jan-15,5599,15/9-F-12,24,0,0,83.32,25.333,27.83998,83.32,62.521,54.207,122545,236,24,2889,24,3890,6779,839
06-Jan-15,5599,15/9-F-12,24,0,0,81.483,26.056,28.27995,81.483,63.923,52.626,121245,240,24,2921,24,3914,6835,834
07-Jan-15,5599,15/9-F-12,24,0,0,80.828,26.486,28.30568,80.828,62.372,51.878,125729,238,24,2954,24,3919,6873,859
08-Jan-15,5599,15/9-F-12,24,0,0,79.315,26.904,28.31657,79.315,62.448,50.228,120372,234,24,3012,24,3915,6927,830
09-Jan-15,5599,15/9-F-12,15.67,0,0,79.243,25.976,20.4557,79.243,61.223,50.151,77254,179,17,2214,17,2759,4973,533
10-Jan-15,5599,15/9-F-12,20.42,0,0,75.266,25.86,25.64218,75.266,60.875,44.758,114011,245,19.5,2713,19,3000,5713,786
11-Jan-15,5599,15/9-F-12,24,0,0,61.835,29.071,36.20383,61.835,70.552,32.005,154368,341,24,2959,24,4100,7059,1070
12-Jan-15,5599,15/9-F-12,24,0,0,71.453,28.282,30.25547,71.453,63.443,41.652,124574,255,24,2798,24,4230,7028,860
13-Jan-15,5599,15/9-F-12,24,0,0,71.292,28.421,30.19498,71.292,63.683,41.689,126008,255,24,2735,24,4326,7061,866
14-Jan-15,5599,15/9-F-12,24,0,0,70.954,28.534,30.25039,70.954,63.901,41.149,113698,247,24,2549,24,4388,6937,775
15-Jan-15,5599,15/9-F-12,24,0,0,70.847,28.434,30.24842,70.847,64.136,41.16,120132,457,24,2878,24,4170,7048,827
16-Jan-15,5599,15/9-F-12,24,0,0,70.356,28.457,30.27133,70.356,64.872,40.651,119290,440,24,2674,24,4187,6861,839
17-Jan-15,5599,15/9-F-12,24,0,0,70.057,28.425,30.28621,70.057,65.277,40.339,114069,419,24,2470,24,4186,6656,777
18-Jan-15,5599,15/9-F-12,24,0,0,70.057,28.425,30.28621,70.057,65.277,40.339,119880,419,24,2470,24,4186,6656,820
19-Jan-15,5599,15/9-F-12,24,0,0,70.057,28.425,30.28621,70.057,65.277,40.339,120890,423,24,2470,24,4186,6656,829
20-Jan-15,5599,15/9-F-12,22,0,0,69.475,27.956,28.21775,69.475,68.297,40.005,112294,473,13.39,1484,19.67,4015,5499,768
21-Jan-15,5599,15/9-F-12,24,0,0,65.12,28.414,32.55258,65.12,70.397,36.426,139196,538,17.61,2145,24,4591,6736,948
22-Jan-15,5599,15/9-F-12,24,0,0,64.486,28.464,33.32736,64.486,70.192,35.818,139605,511,24,2833,24,3901,6734,944
23-Jan-15,5599,15/9-F-12,24,0,0,64.506,28.159,33.08427,64.506,66.919,35.825,137135,494,24,2771,24,3920,6691,925
24-Jan-15,5599,15/9-F-12,24,0,0,63.878,28.101,32.3983,63.878,70.586,35.19,133130,479,24,2859,24,3888,6747,902
25-Jan-15,5599,15/9-F-12,24,0,0,63.913,28.14,32.43786,63.913,68.752,35.247,132640,479,24,2754,24,3909,6663,891
26-Jan-15,5599,15/9-F-12,24,0,0,63.444,28.059,32.43154,63.444,70.976,34.872,131879,474,19,2156,19,3112,5268,887
27-Jan-15,5599,15/9-F-12,24,0,0,63.135,28.044,33.17402,63.135,70.301,34.575,138718,638,14.44,2199,14.44,1722,3921,944
28-Jan-15,5599,15/9-F-12,24,0,0,62.343,27.886,33.19739,62.343,68.773,33.758,136483,475,24,3725,24,2816,6541,928
29-Jan-15,5599,15/9-F-12,24,0,0,61.272,27.971,33.20164,61.272,70.817,32.627,137159,473,24,3386,24,3155,6541,925
30-Jan-15,5599,15/9-F-12,24,0,0,60.724,28.023,33.18728,60.724,70.277,32.109,132439,453,24,3102,24,3408,6510,899
31-Jan-15,5599,15/9-F-12,24,0,0,59.903,28.056,33.18904,59.903,70.537,31.24,128827,518,13.44,1661,13.53,1923,3584,886
01-Feb-15,5599,15/9-F-12,24,0,0,58.828,27.983,33.22098,58.828,70.458,30.149,134765,532,19.73,2758,14.56,2375,5133,914
02-Feb-15,5599,15/9-F-12,24,0,0,58.1,27.984,33.22117,58.1,70.656,29.525,129278,449,24,2546,24,3934,6480,876
03-Feb-15,5599,15/9-F-12,24,0,0,57.183,28.12,33.23499,57.183,71.162,28.604,129445,764,13.44,1379,13.61,2245,3624,873
04-Feb-15,5599,15/9-F-12,16.11,0,0,56.971,28.034,35.00688,56.971,70.739,28.46,88291,480,0,0,0,29,29,554
05-Feb-15,5599,15/9-F-12,2.23,0,0,31.979,24.056,28.97157,31.979,72.912,3.132,14766,36,1.23,233,1.23,261,494,89
06-Feb-15,5599,15/9-F-12,24,0,0,44.552,27.508,59.62437,44.552,73.399,16.018,176360,747,24,5365,24,4827,10192,1162
07-Feb-15,5599,15/9-F-12,24,0,0,54.678,27.354,33.3408,54.678,70.452,26.221,125387,451,24,6192,24,5868,12060,811
08-Feb-15,5599,15/9-F-12,17.11,0,0,56.168,27.3,24.17843,56.168,69.221,27.745,69589,240,17.44,4219,17.44,4136,8355,433
09-Feb-15,5599,15/9-F-12,11.98,0,0,55.87,26.63,26.43534,55.87,70.528,27.257,62261,185,21.06,4957,21.06,5032,9989,381
10-Feb-15,5599,15/9-F-12,24,0,0,55.366,27.782,33.18196,55.366,70.898,26.731,124877,525,24,7040,24,6519,13559,812
11-Feb-15,5599,15/9-F-12,24,0,0,55.446,28.012,33.21672,55.446,68.772,26.674,108457,604,24,6821,24,5982,12803,709
12-Feb-15,5599,15/9-F-12,24,0,0,55.602,28.255,33.22418,55.602,69.977,26.833,106359,597,24,6685,24,6132,12817,697
13-Feb-15,5599,15/9-F-12,24,0,0,55.195,28.097,32.80304,55.195,69.663,26.731,108166,600,24,6616,24,6067,12683,710
14-Feb-15,5599,15/9-F-12,24,0,0,55.78,28.49,33.32447,55.78,70.493,27.144,107371,610,24,6653,24,6272,12925,706
15-Feb-15,5599,15/9-F-12,24,0,0,55.547,28.116,32.56462,55.547,68.37,27.214,106815,606,24,6538,24,6277,12815,704
16-Feb-15,5599,15/9-F-12,24,0,0,56.45,28.57,33.27409,56.45,69.074,27.811,106691,569,24,6589,24,6537,13126,702
17-Feb-15,5599,15/9-F-12,24,0,0,56.53,28.835,31.13554,56.53,69.352,27.85,105013,574,24,6568,24,6604,13172,684
18-Feb-15,5599,15/9-F-12,24,0,0,57.018,28.96,33.294,57.018,67.774,28.348,107076,551,24,4116,24,4225,8341,716
19-Feb-15,5599,15/9-F-12,24,0,0,57.038,29.064,33.28384,57.038,68.237,28.364,107744,562,24,4219,24,4171,8390,724
20-Feb-15,5599,15/9-F-12,24,0,0,57.036,29.204,33.25429,57.036,70.323,28.091,105677,637,15.5,2722,15.5,2682,5404,707
21-Feb-15,5599,15/9-F-12,24,0,0,56.758,29.264,33.13726,56.758,72.202,28.062,102957,607,24,4325,24,4194,8519,690
22-Feb-15,5599,15/9-F-12,24,0,0,56.481,29.155,33.1873,56.481,71.119,27.786,107037,596,24,4283,24,4272,8555,717
23-Feb-15,5599,15/9-F-12,24,0,0,56.637,29.065,33.17726,56.637,68.522,27.934,107725,561,24,4277,24,4306,8583,716
24-Feb-15,5599,15/9-F-12,24,0,0,56.564,29.109,33.08713,56.564,70.547,27.652,103856,573,24,4314,24,4286,8600,699
25-Feb-15,5599,15/9-F-12,24,0,0,56.38,29.289,33.08282,56.38,72.194,27.638,103380,578,24,4267,24,4309,8576,706
26-Feb-15,5599,15/9-F-12,24,0,0,56.59,29.117,33.07758,56.59,70.29,27.869,103476,527,20.49,3637,20.49,3586,7223,705
27-Feb-15,5599,15/9-F-12,24,0,0,56.597,29.153,33.11314,56.597,68.961,27.912,105429,695,24,4392,24,4059,8451,709
28-Feb-15,5599,15/9-F-12,23.38,0,0,56.936,28.882,32.11212,56.936,68.007,28.105,102426,659,24,4668,24,3768,8436,671
01-Mar-15,5599,15/9-F-12,24,0,0,55.285,29.126,33.77713,55.285,70.138,26.603,108723,697,24,4672,24,3774,8446,716
02-Mar-15,5599,15/9-F-12,24,0,0,54.706,29.302,33.862,54.706,73.065,26.109,108178,694,24,4668,24,3748,8416,714
03-Mar-15,5599,15/9-F-12,24,0,0,54.723,29.277,33.95103,54.723,71.69,26.141,108140,689,24,4592,24,3786,8378,717
04-Mar-15,5599,15/9-F-12,24,0,0,53.758,29.127,32.04327,53.758,72.684,25.419,108077,669,24,4637,24,3835,8472,716
05-Mar-15,5599,15/9-F-12,24,0,0,54.274,29.206,34.18332,54.274,71.042,25.646,108784,696,24,4637,24,3835,8472,719
06-Mar-15,5599,15/9-F-12,24,0,0,54.122,29.115,34.25424,54.122,71.096,25.457,105054,696,24,4817,24,3771,8588,698
07-Mar-15,5599,15/9-F-12,24,0,0,54.106,28.866,34.36061,54.106,68.55,25.42,105168,698,24,4821,24,3780,8601,694
08-Mar-15,5599,15/9-F-12,24,0,0,53.827,29.012,33.65804,53.827,71.856,25.148,104778,697,24,4806,24,3785,8591,692
09-Mar-15,5599,15/9-F-12,24,0,0,53.484,28.842,34.58774,53.484,71.553,24.808,106179,705,24,4813,24,3781,8594,707
10-Mar-15,5599,15/9-F-12,24,0,0,53.008,28.691,34.80917,53.008,71.98,24.331,104809,705,24,4871,24,3726,8597,706
11-Mar-15,5599,15/9-F-12,24,0,0,52.808,28.859,34.94795,52.808,72.518,24.146,104707,710,24,4299,24,4301,8600,707
12-Mar-15,5599,15/9-F-12,24,0,0,52.425,28.861,35.10895,52.425,72.958,23.77,104988,733,24,3831,24,3443,7274,708
13-Mar-15,5599,15/9-F-12,24,0,0,52.147,28.714,35.23351,52.147,72.51,23.5,105134,712,24,4310,24,4282,8592,700
14-Mar-15,5599,15/9-F-12,24,0,0,51.696,28.87,35.46763,51.696,73.466,23.056,105584,716,24,4329,24,4283,8612,708
15-Mar-15,5599,15/9-F-12,24,0,0,51.508,28.703,35.57401,51.508,72.68,22.845,103868,720,24,4413,24,4288,8701,704
16-Mar-15,5599,15/9-F-12,24,0,0,51.184,28.51,35.65656,51.184,71.846,22.524,104654,732,24,4392,24,4391,8783,712
17-Mar-15,5599,15/9-F-12,24,0,0,50.529,28.338,35.71326,50.529,71.837,21.861,105072,717,24,4274,24,4423,8697,721
18-Mar-15,5599,15/9-F-12,24,0,0,50.025,28.687,35.52315,50.025,74.432,21.274,105086,712,24,4320,24,4286,8606,723
19-Mar-15,5599,15/9-F-12,24,0,0,50.708,27.936,34.87172,50.708,73.134,22.004,104494,704,24,4414,24,4246,8660,714
20-Mar-15,5599,15/9-F-12,24,0,0,50.33,27.57,34.88242,50.33,72.77,21.621,106882,762,24,4152,24,4444,8596,733
21-Mar-15,5599,15/9-F-12,24,0,0,49.799,27.445,34.87572,49.799,73.471,21.1,107717,717,24,4178,24,4449,8627,741
22-Mar-15,5599,15/9-F-12,8.13,0,0,51.97,27.23,11.63463,51.97,69.485,23.121,13845,93,24,4150,24,4372,8522,91
23-Mar-15,5599,15/9-F-12,0,0,0,108.254,12.163,0.83727,108.254,9.408,79.618,0,0,24,4211,24,4294,8505,0
24-Mar-15,5599,15/9-F-12,0,0,0,110.39,10.402,0.84122,110.39,10.875,81.751,0,0,24,4184,24,4273,8457,0
25-Mar-15,5599,15/9-F-12,9,0,0,51.369,21.142,13.30564,51.369,67.056,22.087,6696,46,24,4126,24,4287,8413,44
26-Mar-15,5599,15/9-F-12,24,0,0,51.779,25.191,35.3463,51.779,71.177,21.611,108156,733,24,4403,24,4350,8753,736
27-Mar-15,5599,15/9-F-12,24,0,0,51.56,26.96,35.00244,51.56,73.932,22.656,106793,712,24,4414,24,4344,8758,742
28-Mar-15,5599,15/9-F-12,24,0,0,51.112,26.854,34.93759,51.112,71.773,22.381,94616,708,24,4431,24,4332,8763,707
29-Mar-15,5599,15/9-F-12,24,0,0,50.216,27.254,33.42341,50.216,74.121,21.463,95840,664,24,4177,24,4232,8409,667
30-Mar-15,5599,15/9-F-12,24,0,0,49.884,27.16,34.18371,49.884,73.72,20.895,100737,712,24,4349,24,4338,8687,698
31-Mar-15,5599,15/9-F-12,24,0,0,49.367,27.195,35.00606,49.367,73.443,20.603,100675,706,24,4362,24,4326,8688,708
01-Apr-15,5599,15/9-F-12,24,0,0,48.944,27.086,35.06375,48.944,73.48,20.221,99766,699,24,4172,24,4421,8593,681
02-Apr-15,5599,15/9-F-12,24,0,0,48.526,27.184,35.21113,48.526,73.777,19.838,101558,702,24,4065,24,4558,8623,697
03-Apr-15,5599,15/9-F-12,24,0,0,48.297,27.562,35.24768,48.297,74.288,19.548,99344,698,24,4101,24,4578,8679,692
04-Apr-15,5599,15/9-F-12,24,0,0,48.316,27.498,35.34144,48.316,73.871,19.607,100578,698,24,4041,24,4603,8644,692
05-Apr-15,5599,15/9-F-12,24,0,0,48.238,27.309,35.31801,48.238,73.716,19.552,100295,692,24,4090,24,4592,8682,688
06-Apr-15,5599,15/9-F-12,24,0,0,48.187,27.317,35.34629,48.187,73.293,19.505,100036,702,11.67,1999,11.67,2148,4147,688
07-Apr-15,5599,15/9-F-12,24,0,0,48.135,27.183,35.14337,48.135,73.779,19.465,98875,650,24,4290,24,4275,8565,681
08-Apr-15,5599,15/9-F-12,24,0,0,47.963,27.162,35.12442,47.963,73.395,19.299,99076,651,24,4306,24,4134,8440,683
09-Apr-15,5599,15/9-F-12,24,0,0,47.876,27.01,35.09952,47.876,71.286,19.205,98787,649,24,4269,24,4190,8459,681
10-Apr-15,5599,15/9-F-12,24,0,0,47.618,26.978,35.10816,47.618,71.708,18.939,98601,652,24,3383,24,5176,8559,674
11-Apr-15,5599,15/9-F-12,24,0,0,47.406,26.842,35.12518,47.406,72.03,18.726,98252,649,24,4561,24,3971,8532,677
12-Apr-15,5599,15/9-F-12,24,0,0,47.312,26.76,35.15483,47.312,70.63,18.615,99254,649,24,5997,24,4478,10475,678
13-Apr-15,5599,15/9-F-12,24,0,0,47.117,26.828,35.16748,47.117,72.658,18.438,101586,658,24,8023,24,7126,15149,677
14-Apr-15,5599,15/9-F-12,24,0,0,47.359,26.892,35.3171,47.359,71.648,18.666,102366,684,24,7457,24,7244,14701,682
15-Apr-15,5599,15/9-F-12,24,0,0,47.388,27.104,34.55391,47.388,74.017,18.68,101142,694,24,7010,24,7404,14414,682
16-Apr-15,5599,15/9-F-12,24,0,0,47.646,27.105,35.30399,47.646,74.257,18.966,102174,710,24,5541,24,5679,11220,688
17-Apr-15,5599,15/9-F-12,24,0,0,47.894,27.295,34.60419,47.894,74.664,19.199,103553,717,24,7045,24,7600,14645,696
18-Apr-15,5599,15/9-F-12,24,0,0,48.218,27.182,34.58859,48.218,74.605,19.542,102675,730,24,6970,24,7772,14742,690
19-Apr-15,5599,15/9-F-12,24,0,0,48.772,27.24,34.54583,48.772,74.61,20.101,100432,737,24,4429,24,4538,8967,695
20-Apr-15,5599,15/9-F-12,24,0,0,48.956,27.313,35.28526,48.956,74.869,20.265,101189,737,24,4395,24,4500,8895,697
21-Apr-15,5599,15/9-F-12,24,0,0,48.987,27.137,35.28167,48.987,74.833,20.276,103412,700,24,4352,24,4398,8750,703
22-Apr-15,5599,15/9-F-12,24,0,0,48.914,27.046,35.27701,48.914,74.954,20.199,102824,716,24,4461,24,4369,8830,703
23-Apr-15,5599,15/9-F-12,24,0,0,48.786,26.917,35.25572,48.786,74.815,19.839,85442,669,24,4464,24,4349,8813,591
24-Apr-15,5599,15/9-F-12,24,0,0,48.788,26.953,35.26414,48.788,74.438,19.532,85114,667,24,4332,24,4373,8705,588
25-Apr-15,5599,15/9-F-12,24,0,0,48.514,26.81,35.25118,48.514,74.139,19.299,84283,675,24,4288,24,4425,8713,582
26-Apr-15,5599,15/9-F-12,24,0,0,48.195,26.78,35.29905,48.195,74.333,18.99,84159,664,24,4319,24,4425,8744,582
27-Apr-15,5599,15/9-F-12,24,0,0,48.332,26.768,35.30202,48.332,73.859,19.074,84352,667,24,4357,24,4404,8761,585
28-Apr-15,5599,15/9-F-12,24,0,0,48.655,26.683,35.09835,48.655,73.115,19.391,83411,657,24,4302,24,4425,8727,580
29-Apr-15,5599,15/9-F-12,24,0,0,48.45,26.758,35.10262,48.45,73.433,19.417,83228,822,24,4317,24,4428,8745,580
30-Apr-15,5599,15/9-F-12,24,0,0,48.054,26.684,35.13215,48.054,73.985,19.211,83631,812,24,4345,24,4416,8761,583
01-May-15,5599,15/9-F-12,24,0,0,47.851,26.592,35.14189,47.851,74.168,19.13,83166,812,24,4350,24,4411,8761,583
02-May-15,5599,15/9-F-12,24,0,0,47.68,26.624,35.13607,47.68,74.17,18.979,82379,809,24,4325,24,4427,8752,578
03-May-15,5599,15/9-F-12,24,0,0,47.731,26.538,35.11678,47.731,72.164,18.924,82202,806,24,4364,24,4332,8696,570
04-May-15,5599,15/9-F-12,24,0,0,47.616,26.46,35.12978,47.616,71.487,18.844,81393,812,24,4342,24,4296,8638,560
05-May-15,5599,15/9-F-12,24,0,0,47.418,26.46,35.12521,47.418,71.931,18.719,81810,810,24,4281,24,4346,8627,559
06-May-15,5599,15/9-F-12,24,0,0,47.364,26.432,35.08145,47.364,71.663,18.651,80051,809,24,4274,24,4355,8629,548
07-May-15,5599,15/9-F-12,24,0,0,46.91,26.353,35.08396,46.91,73.404,18.187,79723,806,24,4238,24,4381,8619,549
08-May-15,5599,15/9-F-12,24,0,0,46.827,26.479,35.09396,46.827,73.467,18.104,80974,806,24,4229,24,4397,8626,543
09-May-15,5599,15/9-F-12,24,0,0,46.731,26.391,35.12829,46.731,72.578,18.037,79298,808,24,4290,24,4364,8654,545
10-May-15,5599,15/9-F-12,24,0,0,46.556,26.489,35.21607,46.556,73.456,17.86,79706,809,24,4282,24,4360,8642,546
11-May-15,5599,15/9-F-12,24,0,0,46.636,26.31,35.24302,46.636,71.059,17.956,79687,806,24,4192,24,4371,8563,547
12-May-15,5599,15/9-F-12,24,0,0,46.646,26.277,35.26651,46.646,70.522,17.942,79501,805,24,4168,24,4374,8542,546
13-May-15,5599,15/9-F-12,24,0,0,46.388,26.188,35.18825,46.388,73.471,17.747,78494,798,24,4144,24,4385,8529,540
14-May-15,5599,15/9-F-12,24,0,0,46.183,26.24,35.18516,46.183,73.803,17.615,80563,788,24,4173,24,4363,8536,556
15-May-15,5599,15/9-F-12,24,0,0,46.168,26.301,35.17794,46.168,73.289,17.592,80361,785,24,4139,24,4394,8533,555
16-May-15,5599,15/9-F-12,24,0,0,45.985,26.227,35.18448,45.985,73.194,17.392,80610,784,24,4131,24,4399,8530,559
17-May-15,5599,15/9-F-12,24,0,0,45.912,26.21,35.18698,45.912,73.47,17.318,80684,783,24,4067,24,4410,8477,557
18-May-15,5599,15/9-F-12,24,0,0,45.935,26.188,35.19035,45.935,72.904,17.356,80672,782,24,4015,24,4442,8457,554
19-May-15,5599,15/9-F-12,24,0,0,45.787,26.276,35.26308,45.787,72.913,17.173,80647,781,24,3974,24,4478,8452,558
20-May-15,5599,15/9-F-12,24,0,0,45.528,26.377,35.28388,45.528,74.383,16.931,80458,780,24,3953,24,4474,8427,557
21-May-15,5599,15/9-F-12,24,0,0,45.765,26.245,35.27889,45.765,72.617,17.183,80351,790,24,4006,24,4438,8444,550
22-May-15,5599,15/9-F-12,24,0,0,45.56,26.165,35.24936,45.56,73.226,16.938,79174,865,24,4087,24,4347,8434,542
23-May-15,5599,15/9-F-12,24,0,0,45.395,26.194,35.25155,45.395,73.982,16.687,77930,786,24,3991,24,4383,8374,514
24-May-15,5599,15/9-F-12,24,0,0,45.667,26.089,35.27443,45.667,73.082,16.65,80793,886,24,4064,24,4326,8390,550
25-May-15,5599,15/9-F-12,24,0,0,45.486,26.122,35.28594,45.486,74.238,16.755,76360,826,24,4062,24,4311,8373,519
26-May-15,5599,15/9-F-12,24,0,0,45.448,26.115,35.29511,45.448,74.418,16.755,78730,816,24,4100,24,4296,8396,536
27-May-15,5599,15/9-F-12,24,0,0,45.572,26.099,34.52245,45.572,73.522,16.665,77088,817,24,4055,24,4303,8358,526
28-May-15,5599,15/9-F-12,24,0,0,45.428,26.043,34.52679,45.428,73.457,16.505,79098,906,24,4055,24,4295,8350,537
29-May-15,5599,15/9-F-12,24,0,0,45.808,26.022,35.19461,45.808,72.315,16.861,79515,850,24,4076,24,4294,8370,541
30-May-15,5599,15/9-F-12,24,0,0,45.628,26.059,35.10432,45.628,74.086,16.697,78982,880,24,4091,24,4258,8349,535
31-May-15,5599,15/9-F-12,24,0,0,45.606,26.027,34.35874,45.606,73.579,16.688,79220,803,24,4128,24,4244,8372,535
01-Jun-15,5599,15/9-F-12,24,0,0,42.623,26.015,37.9788,42.623,73.283,13.637,84724,918,24,4171,24,4262,8433,569
02-Jun-15,5599,15/9-F-12,24,0,0,38.756,26.348,41.18351,38.756,73.781,9.745,90049,974,24,4086,24,4291,8377,603
03-Jun-15,5599,15/9-F-12,24,0,0,38.177,26.523,41.17428,38.177,76.484,9.189,88852,959,24,3961,24,4307,8268,598
04-Jun-15,5599,15/9-F-12,24,0,0,37.358,26.726,42.16542,37.358,76.672,8.358,89888,944,24,4063,24,4370,8433,608
05-Jun-15,5599,15/9-F-12,24,0,0,35.718,26.684,44.20573,35.718,76.009,6.733,91737,941,24,4619,24,4294,8913,630
06-Jun-15,5599,15/9-F-12,24,0,0,35.792,26.566,44.17502,35.792,73.878,6.808,91422,940,24,4670,24,4384,9054,628
07-Jun-15,5599,15/9-F-12,13.32,0,0,41.381,23.862,23.98259,41.381,71.32,12.326,35079,416,21.45,3651,21.45,3750,7401,234
08-Jun-15,5599,15/9-F-12,24,0,0,37.201,26.397,42.24622,37.201,77.144,8.491,88619,924,24,4493,24,4236,8729,609
09-Jun-15,5599,15/9-F-12,24,0,0,34.345,26.828,46.12904,34.345,78.267,5.623,94045,961,24,4550,24,4296,8846,647
10-Jun-15,5599,15/9-F-12,24,0,0,31.256,26.958,67.51571,31.256,78.733,2.435,100556,1103,24,4522,24,4311,8833,693
11-Jun-15,5599,15/9-F-12,24,0,0,29.8,27.113,100,29.8,78.774,0.992,101931,1224,24,4546,24,4320,8866,700
12-Jun-15,5599,15/9-F-12,24,0,0,29.682,27.087,100,29.682,78.424,0.958,102427,1128,24,4630,24,4349,8979,702
13-Jun-15,5599,15/9-F-12,24,0,0,29.428,21.259,100,29.428,79.613,0.681,99960,1119,24,3656,24,3674,7330,693
14-Jun-15,5599,15/9-F-12,24,0,0,29.46,20.547,100,29.46,79.375,0.727,99038,1176,24,4447,24,4338,8785,680
15-Jun-15,5599,15/9-F-12,24,0,0,29.504,20.59,100,29.504,79.196,0.767,98931,1146,24,4522,24,4337,8859,683
16-Jun-15,5599,15/9-F-12,24,0,0,29.565,20.681,100,29.565,79.272,0.844,97908,1163,24,4484,24,4330,8814,676
17-Jun-15,5599,15/9-F-12,24,0,0,29.607,20.467,100,29.607,78.434,0.871,98356,1169,24,4479,24,4301,8780,673
18-Jun-15,5599,15/9-F-12,24,0,0,29.833,20.274,100,29.833,78.724,0.751,97777,1147,24,5115,24,5075,10190,672
19-Jun-15,5599,15/9-F-12,24,0,0,29.982,20.296,100,29.982,78.987,0.782,98204,1117,24,7085,24,7040,14125,662
20-Jun-15,5599,15/9-F-12,24,0,0,29.532,20.476,100,29.532,79.433,0.789,100660,1152,24,7227,24,7037,14264,680
21-Jun-15,5599,15/9-F-12,24,0,0,29.757,20.365,100,29.757,78.51,1.034,100487,1177,24,7053,24,6886,13939,675
22-Jun-15,5599,15/9-F-12,24,0,0,29.609,20.37,100,29.609,79.183,0.857,101888,1193,24,7156,24,7012,14168,689
23-Jun-15,5599,15/9-F-12,24,0,0,29.603,20.343,100,29.603,79.351,0.848,100673,1208,24,7217,24,7014,14231,681
24-Jun-15,5599,15/9-F-12,24,0,0,29.615,20.478,100,29.615,79.797,0.845,100515,1221,24,7138,24,6962,14100,683
25-Jun-15,5599,15/9-F-12,24,0,0,29.599,20.763,100,29.599,80.332,0.821,100248,1247,24,7219,24,6917,14136,681
26-Jun-15,5599,15/9-F-12,24,0,0,29.87,20.585,100,29.87,79.448,1.107,97529,1242,24,7336,24,6911,14247,666
27-Jun-15,5599,15/9-F-12,24,0,0,29.844,20.784,100,29.844,80.324,0.902,98647,1260,24,6766,24,4571,11337,675
28-Jun-15,5599,15/9-F-12,24,0,0,29.881,20.778,100,29.881,79.928,1.118,104432,1292,24,6143,24,2812,8955,714
29-Jun-15,5599,15/9-F-12,24,0,0,30.035,20.868,100,30.035,80.341,0.996,102472,1239,24,6136,24,2813,8949,713
30-Jun-15,5599,15/9-F-12,24,0,0,29.862,20.818,100,29.862,80.197,1.086,102653,1203,24,6140,24,2826,8966,720
01-Jul-15,5599,15/9-F-12,24,0,0,30.085,20.675,100,30.085,79.462,1.179,98433,1281,24,6160,24,2843,9003,665
02-Jul-15,5599,15/9-F-12,24,0,0,30.001,20.619,100,30.001,79.21,1.118,107231,1263,24,6194,24,2835,9029,726
03-Jul-15,5599,15/9-F-12,24,0,0,29.731,20.665,100,29.731,80.141,0.922,106546,1263,19.68,4610,19.68,2239,6849,723
04-Jul-15,5599,15/9-F-12,24,0,0,29.807,20.63,100,29.807,79.409,1.044,104632,1245,24,5828,24,2856,8684,712
05-Jul-15,5599,15/9-F-12,24,0,0,29.81,20.65,100,29.81,79.401,1.062,104184,1207,24,5793,24,2847,8640,708
06-Jul-15,5599,15/9-F-12,24,0,0,29.537,20.557,100,29.537,80.154,0.767,103160,1208,24,5772,24,2860,8632,701
07-Jul-15,5599,15/9-F-12,24,0,0,29.77,20.509,100,29.77,79.217,1.019,102198,1239,24,5783,24,2876,8659,698
08-Jul-15,5599,15/9-F-12,24,0,0,29.577,20.331,100,29.577,79.446,0.804,101532,1155,24,5942,24,2860,8802,689
09-Jul-15,5599,15/9-F-12,24,0,0,29.584,20.209,100,29.584,78.996,0.832,100427,1113,24,5858,24,2878,8736,684
10-Jul-15,5599,15/9-F-12,24,0,0,29.509,20.498,97.91667,29.509,79.601,0.771,99516,1131,24,5904,24,2868,8772,679
