,DATEPRD,ON_STREAM_HRS,AVG_DP_TUBING,AVG_CHOKE_SIZE_P,AVG_WHP_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_WAT_VOL,Total Injection
1401,2012-02-05,24.0,35.814,100.0,35.814,5.69,971.0,4469.0,10685.0
1402,2012-02-06,24.0,36.134,100.0,36.134,5.157,972.0,4470.0,9761.0
1403,2012-02-07,24.0,36.512,100.0,36.512,5.56,1028.0,4465.0,9936.0
1404,2012-02-08,24.0,35.953,100.0,35.953,6.046,1028.0,4521.0,9954.0
1405,2012-02-09,16.76,35.749,73.70813,35.749,6.751,683.0,3495.0,8001.0
1406,2012-02-10,24.0,39.398,100.0,39.398,10.408,798.0,6392.0,12632.0
1407,2012-02-11,24.0,34.856,99.80149,34.856,5.74,950.0,6109.0,12341.0
1408,2012-02-12,24.0,34.53,99.84113,34.53,5.523,958.0,4658.0,9624.0
1409,2012-02-13,24.0,34.692,99.98683,34.692,5.657,972.0,4500.0,9661.0
1410,2012-02-14,24.0,34.699,100.0,34.699,5.666,949.0,4616.0,9688.0
1411,2012-02-15,24.0,34.757,100.0,34.757,5.72,944.0,4631.0,9699.0
1412,2012-02-16,24.0,34.708,100.0,34.708,5.668,944.0,4642.0,10127.0
1413,2012-02-17,24.0,34.846,100.0,34.846,5.748,937.0,4658.0,9951.0
1414,2012-02-18,24.0,34.878,100.0,34.878,5.812,929.0,4658.0,9793.0
1415,2012-02-19,24.0,34.783,100.0,34.783,5.732,919.0,4657.0,9701.0
1416,2012-02-20,24.0,34.965,100.0,34.965,5.923,926.0,4586.0,9741.0
1417,2012-02-21,24.0,34.786,100.0,34.786,5.716,921.0,4590.0,9716.0
1418,2012-02-22,24.0,34.957,100.0,34.957,5.821,924.0,4592.0,9710.0
1419,2012-02-23,24.0,34.817,100.0,34.817,5.679,919.0,4597.0,9716.0
1420,2012-02-24,24.0,34.672,100.0,34.672,5.54,916.0,4594.0,9737.0
1421,2012-02-25,24.0,34.604,100.0,34.604,5.473,914.0,4607.0,9768.0
1422,2012-02-26,24.0,34.821,100.0,34.821,5.707,912.0,4537.0,9639.0
1423,2012-02-27,24.0,34.868,100.0,34.868,5.739,909.0,4614.0,9741.0
1424,2012-02-28,24.0,34.686,100.0,34.686,5.561,907.0,4611.0,9758.0
1425,2012-02-29,24.0,34.623,100.0,34.623,5.505,904.0,4615.0,9780.0
1426,2012-03-01,24.0,35.018,100.0,35.018,5.409,897.0,4598.0,9764.0
1427,2012-03-02,24.0,34.777,100.0,34.777,5.587,896.0,4613.0,9787.0
1428,2012-03-03,24.0,34.966,100.0,34.966,5.875,892.0,4615.0,9790.0
1429,2012-03-04,24.0,34.89,100.0,34.89,5.787,887.0,4617.0,9814.0
1430,2012-03-05,24.0,34.652,100.0,34.652,5.539,882.0,4617.0,9836.0
1431,2012-03-06,24.0,34.889,100.0,34.889,5.785,877.0,4618.0,9848.0
1432,2012-03-07,24.0,34.784,100.0,34.784,5.657,877.0,4634.0,9870.0
1433,2012-03-08,24.0,34.779,100.0,34.779,5.659,873.0,4644.0,9893.0
1434,2012-03-09,24.0,34.885,99.9876,34.885,5.772,872.0,4640.0,9900.0
1435,2012-03-10,24.0,34.455,99.86995,34.455,5.448,871.0,4645.0,9897.0
1436,2012-03-11,24.0,34.477,100.0,34.477,5.377,866.0,4654.0,9918.0
1437,2012-03-12,24.0,34.469,100.0,34.469,5.369,866.0,4657.0,9916.0
1438,2012-03-13,22.0,34.412,83.38775,34.412,5.716,736.0,4168.0,8536.0
1439,2012-03-14,24.0,34.304,99.77785,34.304,5.489,855.0,4688.0,9142.0
1440,2012-03-15,23.42,36.62,90.45072,36.62,7.731,760.0,4329.0,9074.0
1441,2012-03-16,24.0,34.422,99.85289,34.422,5.582,842.0,4578.0,10755.0
1442,2012-03-17,24.0,34.41,99.96306,34.41,5.536,850.0,4609.0,10017.0
1443,2012-03-18,24.0,34.379,97.91464,34.379,5.51,850.0,4610.0,10025.0
1444,2012-03-19,24.0,34.64,100.0,34.64,5.78,855.0,4628.0,7957.0
1445,2012-03-20,24.0,34.638,100.0,34.638,5.782,856.0,4525.0,10069.0
1446,2012-03-21,24.0,34.596,100.0,34.596,5.747,855.0,4533.0,10137.0
1447,2012-03-22,24.0,34.46,100.0,34.46,5.614,855.0,4544.0,10164.0
1448,2012-03-23,24.0,34.804,99.84342,34.804,5.401,806.0,4466.0,9813.0
1449,2012-03-24,24.0,36.052,90.30597,36.052,5.362,968.0,4853.0,8944.0
1450,2012-03-25,23.0,36.492,87.2933,36.492,5.626,807.0,4377.0,7859.0
1451,2012-03-26,24.0,36.457,89.16941,36.457,5.429,855.0,4743.0,7361.0
1452,2012-03-27,24.0,35.862,92.28502,35.862,5.467,938.0,4568.0,7651.0
1453,2012-03-28,24.0,34.514,100.0,34.514,5.637,880.0,4662.0,10161.0
1454,2012-03-29,24.0,34.493,99.94437,34.493,5.614,871.0,4600.0,8181.0
1455,2012-03-30,24.0,34.466,100.0,34.466,5.591,845.0,4577.0,10040.0
1456,2012-03-31,24.0,34.499,100.0,34.499,5.627,839.0,4575.0,9939.0
1457,2012-04-01,24.0,34.457,100.0,34.457,5.582,834.0,4571.0,9982.0
1458,2012-04-02,24.0,34.427,100.0,34.427,5.541,829.0,4547.0,10032.0
1459,2012-04-03,24.0,34.55,100.0,34.55,5.678,837.0,4569.0,10033.0
1460,2012-04-04,24.0,34.595,100.0,34.595,5.454,834.0,4606.0,10189.0
1461,2012-04-05,24.0,34.545,100.0,34.545,5.678,833.0,4651.0,10293.0
1462,2012-04-06,24.0,34.36,100.0,34.36,5.488,830.0,4654.0,10202.0
1463,2012-04-07,24.0,34.37,100.0,34.37,5.492,827.0,4663.0,10177.0
1464,2012-04-08,24.0,34.71,100.0,34.71,5.844,820.0,4676.0,10201.0
1465,2012-04-09,24.0,34.619,100.0,34.619,5.732,818.0,4676.0,10115.0
1466,2012-04-10,24.0,34.527,100.0,34.527,5.628,831.0,4660.0,10096.0
1467,2012-04-11,24.0,34.278,100.0,34.278,5.379,831.0,4681.0,10099.0
1468,2012-04-12,24.0,34.301,100.0,34.301,5.413,826.0,4678.0,10105.0
1469,2012-04-13,24.0,34.43,100.0,34.43,5.557,836.0,4652.0,10117.0
1470,2012-04-14,24.0,34.312,100.0,34.312,5.438,832.0,4650.0,10115.0
1471,2012-04-15,24.0,34.351,100.0,34.351,5.484,827.0,4653.0,10123.0
1472,2012-04-16,24.0,34.35,100.0,34.35,5.485,825.0,4662.0,10119.0
1473,2012-04-17,24.0,34.672,100.0,34.672,5.817,822.0,4658.0,10118.0
1474,2012-04-18,24.0,34.506,100.0,34.506,5.638,812.0,4672.0,10600.0
1475,2012-04-19,24.0,34.628,100.0,34.628,5.766,811.0,4718.0,9088.0
1476,2012-04-20,24.0,34.777,100.0,34.777,5.923,809.0,4675.0,10739.0
1477,2012-04-21,24.0,34.572,100.0,34.572,5.71,821.0,4752.0,7613.0
1478,2012-04-22,24.0,34.528,100.0,34.528,5.665,821.0,4707.0,10801.0
1479,2012-04-23,24.0,34.507,100.0,34.507,5.64,816.0,4723.0,10817.0
1480,2012-04-24,24.0,34.431,100.0,34.431,5.559,814.0,4726.0,10843.0
1481,2012-04-25,24.0,34.469,100.0,34.469,5.602,814.0,4774.0,8024.0
1482,2012-04-26,24.0,34.348,100.0,34.348,5.476,811.0,4715.0,10815.0
1483,2012-04-27,24.0,34.195,100.0,34.195,5.326,806.0,4731.0,10850.0
1484,2012-04-28,14.29,34.318,61.46928,34.318,6.176,414.0,2724.0,9189.0
1485,2012-04-29,24.0,33.116,98.32028,33.116,4.196,707.0,4631.0,8040.0
1486,2012-04-30,24.0,33.535,97.73337,33.535,4.593,739.0,4657.0,10740.0
1487,2012-05-01,24.0,33.49,99.91721,33.49,4.527,752.0,4691.0,10786.0
1488,2012-05-02,24.0,33.605,100.0,33.605,4.616,755.0,4743.0,10637.0
1489,2012-05-03,24.0,33.671,100.0,33.671,4.662,751.0,4619.0,9041.0
1490,2012-05-04,24.0,33.731,100.0,33.731,4.935,756.0,4603.0,7588.0
1491,2012-05-05,24.0,33.82,100.0,33.82,4.805,758.0,4603.0,9017.0
1492,2012-05-06,24.0,33.83,100.0,33.83,4.821,760.0,4592.0,10842.0
1493,2012-05-07,24.0,33.966,100.0,33.966,4.964,716.0,4526.0,10791.0
1494,2012-05-08,24.0,34.235,100.0,34.235,5.237,722.0,4578.0,7973.0
1495,2012-05-09,24.0,33.846,100.0,33.846,4.79,722.0,4609.0,8914.0
1496,2012-05-10,24.0,33.962,100.0,33.962,4.89,720.0,4587.0,10833.0
1497,2012-05-11,24.0,33.831,100.0,33.831,4.761,719.0,4521.0,8941.0
1498,2012-05-12,24.0,33.923,100.0,33.923,4.774,728.0,4597.0,10461.0
1499,2012-05-13,24.0,34.232,100.0,34.232,5.176,728.0,4589.0,10475.0
1500,2012-05-14,24.0,34.175,100.0,34.175,5.097,728.0,4572.0,10896.0
1501,2012-05-15,24.0,33.819,100.0,33.819,4.74,726.0,4544.0,10883.0
1502,2012-05-16,24.0,33.945,100.0,33.945,4.869,724.0,4556.0,10919.0
1503,2012-05-17,24.0,33.927,100.0,33.927,4.847,726.0,4562.0,10924.0
1504,2012-05-18,24.0,33.901,100.0,33.901,4.813,726.0,4911.0,10183.0
1505,2012-05-19,24.0,33.923,100.0,33.923,4.838,727.0,5218.0,8732.0
1506,2012-05-20,24.0,34.047,100.0,34.047,4.972,746.0,4360.0,8842.0
1507,2012-05-21,24.0,33.95,100.0,33.95,4.872,746.0,4459.0,10891.0
1508,2012-05-22,17.69,35.036,76.29265,35.036,6.545,466.0,3237.0,8154.0
1509,2012-05-23,24.0,33.677,99.84263,33.677,4.857,692.0,4434.0,10775.0
1510,2012-05-24,24.0,33.876,99.9664,33.876,5.109,711.0,4375.0,8460.0
1511,2012-05-25,24.0,33.912,100.0,33.912,5.121,716.0,4304.0,8262.0
1512,2012-05-26,24.0,33.693,100.0,33.693,4.866,723.0,4438.0,10899.0
1513,2012-05-27,24.0,33.729,100.0,33.729,4.887,730.0,4475.0,10963.0
1514,2012-05-28,24.0,33.765,100.0,33.765,4.922,736.0,4482.0,10966.0
1515,2012-05-29,24.0,33.85,100.0,33.85,5.004,739.0,4467.0,7948.0
1516,2012-05-30,24.0,33.865,100.0,33.865,5.018,735.0,4471.0,10936.0
1517,2012-05-31,24.0,33.871,100.0,33.871,5.022,735.0,4482.0,10957.0
1518,2012-06-01,24.0,33.947,100.0,33.947,5.101,735.0,4494.0,8221.0
1519,2012-06-02,24.0,33.945,100.0,33.945,5.098,734.0,4465.0,9247.0
1520,2012-06-03,24.0,33.913,100.0,33.913,5.071,730.0,4469.0,10940.0
1521,2012-06-04,24.0,33.93,100.0,33.93,5.084,729.0,4483.0,10969.0
1522,2012-06-05,24.0,33.992,100.0,33.992,5.034,727.0,4499.0,10464.0
1523,2012-06-06,24.0,34.354,100.0,34.354,5.514,730.0,4501.0,7882.0
1524,2012-06-07,24.0,34.428,100.0,34.428,5.599,746.0,4530.0,10406.0
1525,2012-06-08,24.0,34.224,100.0,34.224,5.386,744.0,4538.0,10936.0
1526,2012-06-09,24.0,34.071,100.0,34.071,5.221,743.0,4552.0,10969.0
1527,2012-06-10,24.0,33.937,100.0,33.937,5.065,746.0,4600.0,9044.0
1528,2012-06-11,24.0,34.01,100.0,34.01,5.038,736.0,4582.0,8917.0
1529,2012-06-12,24.0,33.951,100.0,33.951,5.094,742.0,4600.0,10973.0
1530,2012-06-13,23.33,35.692,100.0,35.692,6.855,632.0,4150.0,9794.0
1531,2012-06-14,24.0,33.552,99.97911,33.552,4.693,715.0,4582.0,11149.0
1532,2012-06-15,24.0,33.865,100.0,33.865,4.996,724.0,4617.0,8929.0
1533,2012-06-16,24.0,33.811,100.0,33.811,4.917,730.0,4606.0,7154.0
1534,2012-06-17,24.0,33.759,100.0,33.759,4.863,732.0,4581.0,11040.0
1535,2012-06-18,24.0,33.785,100.0,33.785,4.895,731.0,4596.0,10952.0
1536,2012-06-19,24.0,33.989,100.0,33.989,5.108,732.0,4608.0,10986.0
1537,2012-06-20,16.0,48.992,56.59742,48.992,7.775,376.0,2894.0,6854.0
1538,2012-06-21,24.0,32.851,99.71172,32.851,3.876,640.0,4839.0,9525.0
1539,2012-06-22,24.0,33.432,100.0,33.432,4.426,672.0,4556.0,8353.0
1540,2012-06-23,24.0,33.577,100.0,33.577,4.552,685.0,4553.0,8340.0
1541,2012-06-24,24.0,33.581,100.0,33.581,4.534,690.0,4492.0,8238.0
1542,2012-06-25,24.0,33.292,100.0,33.292,4.248,693.0,4372.0,9265.0
1543,2012-06-26,24.0,33.314,100.0,33.314,4.273,693.0,4481.0,10772.0
1544,2012-06-27,24.0,33.34,100.0,33.34,4.292,646.0,4508.0,10798.0
1545,2012-06-28,24.0,33.591,100.0,33.591,4.544,649.0,4520.0,10825.0
1546,2012-06-29,24.0,33.926,100.0,33.926,4.878,652.0,4389.0,10883.0
1547,2012-06-30,24.0,33.947,100.0,33.947,4.891,652.0,4423.0,9112.0
1548,2012-07-01,24.0,33.877,100.0,33.877,4.815,657.0,4086.0,8557.0
1549,2012-07-02,24.0,33.568,100.0,33.568,4.507,671.0,4596.0,10600.0
1550,2012-07-03,24.0,33.689,100.0,33.689,4.65,671.0,4464.0,10893.0
1551,2012-07-04,24.0,33.807,100.0,33.807,4.77,670.0,4476.0,10912.0
1552,2012-07-05,24.0,33.836,100.0,33.836,4.801,671.0,4479.0,8713.0
1553,2012-07-06,24.0,33.645,100.0,33.645,4.594,670.0,4435.0,8753.0
1554,2012-07-07,24.0,33.547,100.0,33.547,4.474,672.0,4403.0,8808.0
1555,2012-07-08,24.0,33.665,100.0,33.665,4.601,671.0,4387.0,10104.0
1556,2012-07-09,24.0,33.549,100.0,33.549,4.47,688.0,4531.0,10932.0
1557,2012-07-10,24.0,33.597,100.0,33.597,4.517,686.0,4540.0,10942.0
1558,2012-07-11,24.0,33.63,100.0,33.63,4.55,686.0,4574.0,9044.0
1559,2012-07-12,24.0,33.632,100.0,33.632,4.545,688.0,4549.0,8820.0
1560,2012-07-13,24.0,33.639,100.0,33.639,4.552,691.0,4518.0,8921.0
1561,2012-07-14,24.0,33.627,100.0,33.627,4.542,690.0,4542.0,10956.0
1562,2012-07-15,24.0,33.826,100.0,33.826,4.746,689.0,4558.0,10983.0
1563,2012-07-16,24.0,33.674,100.0,33.674,4.596,690.0,4564.0,10660.0
1564,2012-07-17,24.0,33.7,100.0,33.7,4.622,690.0,4558.0,9219.0
1565,2012-07-18,24.0,33.804,100.0,33.804,4.727,690.0,4552.0,9250.0
1566,2012-07-19,24.0,33.717,97.91667,33.717,4.64,691.0,4548.0,9046.0
1567,2012-07-20,24.0,33.691,100.0,33.691,4.617,689.0,4567.0,9780.0
1568,2012-07-21,24.0,33.724,100.0,33.724,4.654,689.0,4560.0,11021.0
1569,2012-07-22,24.0,34.091,100.0,34.091,5.037,688.0,4576.0,11035.0
1570,2012-07-23,24.0,34.071,100.0,34.071,4.999,689.0,4579.0,8580.0
1571,2012-07-24,24.0,33.897,100.0,33.897,4.833,690.0,4602.0,8878.0
1572,2012-07-25,24.0,33.642,100.0,33.642,4.567,688.0,4599.0,8860.0
1573,2012-07-26,24.0,33.599,100.0,33.599,4.536,687.0,4588.0,8866.0
1574,2012-07-27,24.0,33.878,100.0,33.878,4.828,685.0,4563.0,9116.0
1575,2012-07-28,24.0,33.856,100.0,33.856,4.79,683.0,4525.0,11833.0
1576,2012-07-29,24.0,33.967,100.0,33.967,4.915,685.0,4542.0,12170.0
1577,2012-07-30,24.0,33.874,100.0,33.874,4.803,699.0,4549.0,10667.0
1578,2012-07-31,24.0,33.652,100.0,33.652,4.567,703.0,4557.0,8657.0
1579,2012-08-01,24.0,33.877,100.0,33.877,4.82,700.0,4562.0,8415.0
1580,2012-08-02,24.0,33.859,100.0,33.859,4.801,699.0,4551.0,8221.0
1581,2012-08-03,24.0,33.834,100.0,33.834,4.779,698.0,4521.0,9602.0
1582,2012-08-04,24.0,33.603,100.0,33.603,4.527,694.0,4508.0,12951.0
1583,2012-08-05,24.0,33.709,100.0,33.709,4.636,691.0,4546.0,13022.0
1584,2012-08-06,24.0,33.711,100.0,33.711,4.628,696.0,4623.0,9767.0
1585,2012-08-07,24.0,33.727,100.0,33.727,4.641,697.0,4647.0,8623.0
1586,2012-08-08,24.0,33.723,100.0,33.723,4.644,697.0,4643.0,8656.0
1587,2012-08-09,24.0,33.691,100.0,33.691,4.623,694.0,4631.0,8633.0
1588,2012-08-10,24.0,33.083,100.0,33.083,4.826,698.0,4653.0,8523.0
1589,2012-08-11,24.0,32.465,100.0,32.465,5.077,702.0,4650.0,12550.0
1590,2012-08-12,24.0,32.422,99.99992,32.422,5.32,698.0,4710.0,10165.0
1591,2012-08-13,0.63,50.951,21.99157,50.951,21.297,633.0,-458.0,5021.0
1592,2012-08-15,0.0,2.404,1.24853,2.404,2.225,0.0,0.0,0.0
1593,2012-08-16,0.0,2.356,15.31057,2.356,2.294,0.0,0.0,0.0
1594,2012-08-17,0.0,2.289,38.44189,2.289,2.27,0.0,0.0,0.0
1595,2012-08-19,0.0,2.134,0.13821,2.134,2.108,0.0,0.0,0.0
1596,2012-08-20,0.0,2.05,0.05399,2.05,2.025,0.0,0.0,0.0
1597,2012-08-21,0.0,1.978,1.01499,1.978,1.945,0.0,0.0,0.0
1598,2012-08-22,0.0,1.939,14.79343,1.939,1.89,0.0,0.0,0.0
1599,2012-08-23,0.0,1.91,14.1733,1.91,1.859,0.0,0.0,0.0
1600,2012-08-24,0.0,1.906,13.80923,1.906,1.854,0.0,0.0,0.0
1601,2012-08-25,0.0,1.892,12.07724,1.892,1.825,0.0,0.0,0.0
1602,2012-08-26,0.0,1.881,6.99108,1.881,1.827,0.0,0.0,0.0
1603,2012-08-27,0.0,1.943,0.0,1.943,1.781,0.0,0.0,0.0
1604,2012-08-28,0.0,2.132,0.69,2.132,2.009,0.0,0.0,0.0
1605,2012-08-29,0.0,1.849,0.98339,1.849,1.726,0.0,0.0,0.0
1606,2012-08-30,0.0,1.734,1.02776,1.734,1.617,0.0,0.0,0.0
1607,2012-08-31,0.0,1.585,1.02472,1.585,1.482,0.0,0.0,0.0
1608,2012-09-01,0.0,1.554,0.97073,1.554,1.437,0.0,0.0,0.0
1609,2012-09-02,0.0,1.501,0.87842,1.501,1.379,0.0,0.0,0.0
1610,2012-09-03,0.0,1.54,0.87206,1.54,1.417,0.0,0.0,0.0
1611,2012-09-07,0.0,1.344,1.23069,1.344,1.22,0.0,0.0,0.0
1612,2012-09-11,0.0,4.116,1.31086,4.116,3.965,0.0,0.0,0.0
1613,2012-09-15,0.0,123.567,1.40008,123.567,97.719,0.0,0.0,0.0
1614,2012-09-16,0.0,125.157,1.17159,125.157,116.733,0.0,0.0,0.0
1615,2012-09-17,0.0,123.102,2.61737,123.102,98.063,0.0,0.0,0.0
1616,2012-09-19,0.0,125.358,1.31577,125.358,117.433,0.0,0.0,0.0
1617,2012-09-21,0.0,125.263,1.3153,125.263,113.514,0.0,0.0,0.0
1618,2012-09-23,0.0,124.096,1.3234,124.096,94.988,0.0,0.0,0.0
1619,2012-09-25,0.0,123.409,1.27718,123.409,94.345,0.0,0.0,0.0
1620,2012-09-26,0.0,123.36,1.22464,123.36,94.337,0.0,0.0,0.0
1621,2012-09-27,0.0,123.305,1.22043,123.305,94.334,0.0,0.0,0.0
1622,2012-09-29,2.99,34.599,15.89492,34.599,3.729,193.0,638.0,1778.0
1623,2012-09-30,24.0,33.495,98.36475,33.495,3.206,820.0,3875.0,9629.0
1624,2012-10-01,24.0,32.093,98.39325,32.093,4.139,795.0,4243.0,10481.0
1625,2012-10-02,24.0,32.667,98.40752,32.667,4.603,740.0,4500.0,10523.0
1626,2012-10-03,24.0,32.261,98.42267,32.261,4.943,799.0,4584.0,10679.0
1627,2012-10-04,24.0,32.033,98.43858,32.033,4.949,830.0,4596.0,10701.0
1628,2012-10-05,24.0,32.32,98.42702,32.32,5.223,730.0,4604.0,10723.0
1629,2012-10-06,24.0,32.327,98.43373,32.327,5.216,728.0,4621.0,10746.0
1630,2012-10-07,24.0,32.416,98.42539,32.416,5.312,721.0,4637.0,8622.0
1631,2012-10-08,24.0,32.452,98.426,32.452,5.346,718.0,4627.0,8535.0
1632,2012-10-09,24.0,32.49,98.40807,32.49,5.386,708.0,4618.0,10746.0
1633,2012-10-10,24.0,32.395,98.44202,32.395,5.286,737.0,4629.0,10801.0
1634,2012-10-11,24.0,32.608,98.39629,32.608,5.517,748.0,4750.0,10981.0
1635,2012-10-12,24.0,32.774,98.40476,32.774,5.682,963.0,5523.0,11179.0
1636,2012-10-13,22.0,44.881,59.81561,44.881,10.991,662.0,3918.0,6470.0
1637,2012-10-14,5.18,33.557,22.82939,33.557,6.591,402.0,1077.0,1642.0
1638,2012-10-19,7.0,31.117,100.0,31.117,4.41,183.0,1372.0,2707.0
1639,2012-10-20,24.0,31.385,98.38545,31.385,4.451,1058.0,5848.0,10986.0
1640,2012-10-21,24.0,32.024,98.38795,32.024,5.042,1072.0,5965.0,11181.0
1641,2012-10-22,24.0,32.235,98.38366,32.235,5.241,714.0,5005.0,9673.0
1642,2012-10-23,24.0,32.254,98.39916,32.254,5.244,713.0,4807.0,8189.0
1643,2012-10-24,24.0,32.208,98.40872,32.208,5.19,717.0,4811.0,8182.0
1644,2012-10-25,24.0,32.23,98.36078,32.23,5.209,709.0,4811.0,4571.0
1645,2012-10-26,24.0,32.151,98.36334,32.151,5.124,700.0,4735.0,6439.0
1646,2012-10-27,24.0,32.022,98.39923,32.022,4.969,700.0,4673.0,4704.0
1647,2012-10-28,24.0,32.145,98.41831,32.145,5.09,719.0,4749.0,3504.0
1648,2012-10-29,24.0,31.741,98.38851,31.741,4.69,682.0,4562.0,8642.0
1649,2012-10-30,24.0,31.816,98.39864,31.816,4.768,686.0,4525.0,8647.0
1650,2012-10-31,24.0,32.075,98.4,32.075,5.036,679.0,4526.0,8682.0
1651,2012-11-01,24.0,31.89,98.42735,31.89,4.846,674.0,4531.0,8728.0
1652,2012-11-02,24.0,31.858,98.44173,31.858,4.822,664.0,4356.0,8758.0
1653,2012-11-03,24.0,31.378,98.50241,31.378,4.34,660.0,4351.0,8764.0
1654,2012-11-04,24.0,31.357,98.54411,31.357,4.312,655.0,4367.0,8798.0
1655,2012-11-05,24.0,31.315,98.56876,31.315,4.297,648.0,4305.0,14124.0
1656,2012-11-06,24.0,31.476,98.59295,31.476,4.451,637.0,4331.0,14223.0
1657,2012-11-07,24.0,31.63,98.64341,31.63,4.598,639.0,4394.0,14259.0
1658,2012-11-08,24.0,31.646,98.64712,31.646,4.604,641.0,4438.0,14324.0
1659,2012-11-09,24.0,32.143,98.64413,32.143,5.095,635.0,4474.0,14355.0
1660,2012-11-10,24.0,32.239,98.66581,32.239,5.167,632.0,4520.0,13011.0
1661,2012-11-11,24.0,31.955,98.69572,31.955,4.873,631.0,4566.0,11216.0
1662,2012-11-12,24.0,32.134,98.69939,32.134,5.069,633.0,4570.0,11217.0
1663,2012-11-13,24.0,32.461,98.71518,32.461,5.407,634.0,4564.0,11224.0
1664,2012-11-14,24.0,32.347,98.73489,32.347,5.279,634.0,4557.0,11229.0
1665,2012-11-15,24.0,32.31,98.72893,32.31,5.234,635.0,4576.0,11253.0
1666,2012-11-16,24.0,32.538,96.65148,32.538,5.463,632.0,4567.0,11274.0
1667,2012-11-17,24.0,32.42,98.72524,32.42,5.328,633.0,4471.0,11170.0
1668,2012-11-18,24.0,32.492,98.7403,32.492,5.388,631.0,4558.0,11170.0
1669,2012-11-19,24.0,32.72,98.71902,32.72,5.632,629.0,4576.0,11199.0
1670,2012-11-20,24.0,32.642,98.73971,32.642,5.555,628.0,4579.0,10599.0
1671,2012-11-21,24.0,32.471,98.75773,32.471,5.38,628.0,4534.0,9208.0
1672,2012-11-22,24.0,32.484,98.76283,32.484,5.391,622.0,4530.0,9199.0
1673,2012-11-23,24.0,32.549,98.79724,32.549,5.452,620.0,4521.0,9154.0
1674,2012-11-24,24.0,32.417,96.7445,32.417,5.334,613.0,4490.0,9148.0
1675,2012-11-25,24.0,32.448,98.78466,32.448,5.368,615.0,4518.0,9966.0
1676,2012-11-26,24.0,32.161,98.8222,32.161,5.073,615.0,4532.0,12525.0
1677,2012-11-27,24.0,32.042,98.84253,32.042,4.954,633.0,4502.0,12578.0
1678,2012-11-28,24.0,32.096,98.82996,32.096,5.003,627.0,4558.0,10196.0
1679,2012-11-29,24.0,32.107,98.83457,32.107,5.009,623.0,4560.0,9163.0
1680,2012-11-30,24.0,32.097,98.84171,32.097,5.0,618.0,4514.0,9089.0
1681,2012-12-01,24.0,32.112,98.83986,32.112,5.015,613.0,4567.0,8982.0
1682,2012-12-02,24.0,32.113,98.84376,32.113,5.024,608.0,4522.0,8140.0
1683,2012-12-03,24.0,32.498,98.83499,32.498,5.05,600.0,4451.0,10372.0
1684,2012-12-04,24.0,32.105,98.84959,32.105,5.003,601.0,4462.0,10904.0
1685,2012-12-05,24.0,32.058,98.85586,32.058,4.96,570.0,4398.0,11551.0
1686,2012-12-06,24.0,32.286,98.81892,32.286,5.195,604.0,4595.0,11463.0
1687,2012-12-07,24.0,32.398,98.81569,32.398,5.317,604.0,4613.0,11500.0
1688,2012-12-08,24.0,32.345,98.83206,32.345,5.262,601.0,4644.0,11442.0
1689,2012-12-09,24.0,32.137,98.87061,32.137,5.035,600.0,4688.0,10103.0
1690,2012-12-10,24.0,32.116,98.76313,32.116,5.029,600.0,4660.0,8588.0
1691,2012-12-11,22.83,33.074,88.1105,33.074,5.762,497.0,4093.0,8084.0
1692,2012-12-12,11.71,32.934,46.63368,32.934,5.682,309.0,2360.0,4254.0
1693,2012-12-13,8.54,30.405,37.63038,30.405,3.75,136.0,1504.0,3208.0
1694,2012-12-14,23.95,31.918,96.61268,31.918,5.185,514.0,4490.0,8647.0
1695,2012-12-15,9.21,31.587,47.29245,31.587,4.813,222.0,2071.0,4309.0
1696,2012-12-16,24.0,31.636,98.77681,31.636,4.858,546.0,4585.0,9137.0
1697,2012-12-17,24.0,31.634,98.78289,31.634,4.854,552.0,4567.0,9116.0
1698,2012-12-18,24.0,31.667,98.78878,31.667,4.899,554.0,4531.0,9095.0
1699,2012-12-19,24.0,31.695,98.80563,31.695,4.938,558.0,4520.0,9077.0
1700,2012-12-20,24.0,31.892,98.8092,31.892,5.131,531.0,4497.0,11296.0
1701,2012-12-21,24.0,31.969,98.81481,31.969,5.201,531.0,4507.0,12892.0
1702,2012-12-22,24.0,32.118,98.81753,32.118,5.312,533.0,4552.0,13137.0
1703,2012-12-23,24.0,32.24,98.83545,32.24,5.42,535.0,4471.0,12852.0
1704,2012-12-24,24.0,32.031,98.91103,32.031,5.18,539.0,4466.0,9014.0
1705,2012-12-25,24.0,32.159,98.93106,32.159,5.303,541.0,4434.0,9002.0
1706,2012-12-26,24.0,31.853,98.89703,31.853,5.003,539.0,4407.0,9001.0
1707,2012-12-27,24.0,31.843,98.86803,31.843,4.997,538.0,4397.0,8993.0
1708,2012-12-28,24.0,32.307,98.8807,32.307,5.493,536.0,4402.0,8923.0
1709,2012-12-29,24.0,32.24,98.9297,32.24,5.404,538.0,4357.0,12461.0
1710,2012-12-30,24.0,32.352,98.98751,32.352,5.499,535.0,4402.0,13023.0
1711,2012-12-31,24.0,32.25,99.01533,32.25,5.394,534.0,4456.0,10929.0
1712,2013-01-01,24.0,32.17,99.01411,32.17,5.122,531.0,4464.0,8696.0
1713,2013-01-02,24.0,32.779,99.04762,32.779,5.039,519.0,4416.0,9081.0
